STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CURRENCY,Currency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,PG,Papua New Guinea,GDPCVR,"Variation rate of Gross Domestic Product, current prices",2022,,9.03,,PERCENT,percent,,,,,,,Converted 0.2842 PGK/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,PN,Pitcairn,GDPC,"Gross Domestic Product, current prices",2005,,153,,USD,USD,3,thousands,,,,,Converted 0.7041 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,26496,,USD_POP,USD per person,,,,,,,"4197000 thousands USD / 158400 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,26564,,USD_POP,USD per person,,,,,,,"4213000 thousands USD / 158600 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,27533,,USD_POP,USD per person,,,,,,,"4375000 thousands USD / 158900 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,29277,,USD_POP,USD per person,,,,,,,"4658000 thousands USD / 159100 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,30289,,USD_POP,USD per person,,,,,,,"4828000 thousands USD / 159400 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,31006,,USD_POP,USD per person,,,,,,,"4949000 thousands USD / 159614 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,30882,,USD_POP,USD per person,,,,,,,"4984000 thousands USD / 161391 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,32276,,USD_POP,USD per person,,,,,,,"5265000 thousands USD / 163126 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,32750,,USD_POP,USD per person,,,,,,,"5399000 thousands USD / 164857 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,33680,,USD_POP,USD per person,,,,,,,"5610000 thousands USD / 166569 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,34463,,USD_POP,USD per person,,,,,,,"5799000 thousands USD / 168269 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,34718,,USD_POP,USD per person,,,,,,,"5901000 thousands USD / 169969 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,35028,,USD_POP,USD per person,,,,,,,"6013000 thousands USD / 171661 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,34937,,USD_POP,USD per person,,,,,,,"6056000 thousands USD / 173339 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,36374,,USD_POP,USD per person,,,,,,,"6366000 thousands USD / 175016 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,33317,,USD_POP,USD per person,,,,,,,"5886000 thousands USD / 176664 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,GU,Guam,GDPCPC,"Gross Domestic Product per capita, current prices",2021,,34340,,USD_POP,USD per person,,,,,,,"6123000 thousands USD / 178306 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2006,,7.2,,PERCENT,percent,,,,,,,"1193000 thousands WST / 181200 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2007,,40.22,,PERCENT,percent,,,,,,,"1683901 thousands WST / 182400 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2008,,2.4,,PERCENT,percent,,,,,,,"1736743 thousands WST / 183700 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2009,,-9.2,,PERCENT,percent,,,,,,,"1587248 thousands WST / 184900 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2010,,5.59,,PERCENT,percent,,,,,,,"1687708 thousands WST / 186200 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2011,,7.35,,PERCENT,percent,,,,,,,"1824315 thousands WST / 187500 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2012,,-0.22,,PERCENT,percent,,,,,,,"1833977 thousands WST / 188900 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2013,,-0.1,,PERCENT,percent,,,,,,,"1844831 thousands WST / 190200 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2014,,2.7,,PERCENT,percent,,,,,,,"1907479 thousands WST / 191500 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2015,,10.09,,PERCENT,percent,,,,,,,"2114166 thousands WST / 192800 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2016,,4.86,,PERCENT,percent,,,,,,,"2232988 thousands WST / 194183 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2017,,0.3,,PERCENT,percent,,,,,,,"2252179 thousands WST / 195278 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2018,,2.13,,PERCENT,percent,,,,,,,"2313197 thousands WST / 196379 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2019,,3.91,,PERCENT,percent,,,,,,,"2417195 thousands WST / 197495 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2020,,-9.12,,PERCENT,percent,,,,,,,"2209587 thousands WST / 198646 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2021,,-1.42,,PERCENT,percent,,,,,,,"2191381 thousands WST / 199853 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,WS,Samoa,GDPCPCVR,"Variation rate of Gross Domestic Product per capita, current prices",2022,,4.6,,PERCENT,percent,,,,,,,"2305164 thousands WST / 200999 persons. ",
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,DOM,Domestic currency,PN,Pitcairn,GDPC,"Gross Domestic Product, current prices",2005,,217,,NZD,New Zealand Dollar,3,thousands,,,,,,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,2836,,USD_POP,USD per person,,,,,,,28672 thousands USD / 10110 persons. Converted 0.7637 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,2042,,USD_POP,USD per person,,,,,,,20601 thousands USD / 10090 persons. Converted 0.753 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,3302,,USD_POP,USD per person,,,,,,,33289 thousands USD / 10080 persons. Converted 0.8368 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,4788,,USD_POP,USD per person,,,,,,,48170 thousands USD / 10060 persons. Converted 0.8388 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,3999,,USD_POP,USD per person,,,,,,,40185 thousands USD / 10050 persons. Converted 0.7799 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,5895,,USD_POP,USD per person,,,,,,,59130 thousands USD / 10030 persons. Converted 0.9173 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,9326,,USD_POP,USD per person,,,,,,,95127 thousands USD / 10200 persons. Converted 1.0315 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,9372,,USD_POP,USD per person,,,,,,,97189 thousands USD / 10370 persons. Converted 1.0354 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,10278,,USD_POP,USD per person,,,,,,,108333 thousands USD / 10540 persons. Converted 0.9654 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,8543,,USD_POP,USD per person,,,,,,,91500 thousands USD / 10710 persons. Converted 0.9014 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,9332,,USD_POP,USD per person,,,,,,,101534 thousands USD / 10880 persons. Converted 0.7513 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,9532,,USD_POP,USD per person,,,,,,,105427 thousands USD / 11060 persons. Converted 0.7434 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,9916,,USD_POP,USD per person,,,,,,,111358 thousands USD / 11230 persons. Converted 0.7664 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2018,,10487,,USD_POP,USD per person,,,,,,,119552 thousands USD / 11400 persons. Converted 0.7472 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2019,,9988,,USD_POP,USD per person,,,,,,,114917 thousands USD / 11505 persons. Converted 0.6952 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NR,Nauru,GDPCPC,"Gross Domestic Product per capita, current prices",2020,,10020,,USD_POP,USD per person,,,,,,,117132 thousands USD / 11690 persons. Converted 0.6882 AUD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2005,,9465,,USD_POP,USD per person,,,,,,,15901 thousands USD / 1680 persons. Converted 0.7041 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2006,,8714,,USD_POP,USD per person,,,,,,,14553 thousands USD / 1670 persons. Converted 0.6485 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2007,,10055,,USD_POP,USD per person,,,,,,,16691 thousands USD / 1660 persons. Converted 0.7349 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2008,,9124,,USD_POP,USD per person,,,,,,,15054 thousands USD / 1650 persons. Converted 0.7029 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2009,,8707,,USD_POP,USD per person,,,,,,,14279 thousands USD / 1640 persons. Converted 0.6247 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2010,,11083,,USD_POP,USD per person,,,,,,,18065 thousands USD / 1630 persons. Converted 0.7205 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2011,,13055,,USD_POP,USD per person,,,,,,,21306 thousands USD / 1632 persons. Converted 0.79 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2012,,13946,,USD_POP,USD per person,,,,,,,22787 thousands USD / 1634 persons. Converted 0.8102 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2013,,15504,,USD_POP,USD per person,,,,,,,25365 thousands USD / 1636 persons. Converted 0.8201 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2014,,16562,,USD_POP,USD per person,,,,,,,27128 thousands USD / 1638 persons. Converted 0.8296 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2015,,14348,,USD_POP,USD per person,,,,,,,23530 thousands USD / 1640 persons. Converted 0.6974 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2016,,15027,,USD_POP,USD per person,,,,,,,24630 thousands USD / 1639 persons. Converted 0.6961 NZD/USD,
DATAFLOW,SPC:DF_NATIONAL_ACCOUNTS(1.0),Gross Domestic Product for Pacific Island Countries and Territories,I,A,Annual,USD,US Dollar,NU,Niue,GDPCPC,"Gross Domestic Product per capita, current prices",2017,,16086,,USD_POP,USD per person,,,,,,,26123 thousands USD / 1624 persons. Converted 0.7105 NZD/USD,
